lr,loss
0.06015395880274835,7.17178227179755
0.06251534353689712,7.177172497807281
0.06496942604146125,7.1843909145428935
0.06751984523072507,7.18643502543196
0.07017038286703835,7.186888435903525
0.07292496916841443,7.192199318063427
0.07578768863625927,7.193289196520607
0.07876278611187058,7.18834618750024
0.08185467307069032,7.190659835156478
0.08506793416364163,7.18916174024924
0.08840733401525072,7.189535272499473
0.09187782428863331,7.19177497005614
0.09548455102782293,7.195154666377551
0.09923286228832554,7.191416143874103
0.10312831606721853,7.18829484534739
0.10717668854455038,7.1865087346718175
0.11138398264826209,7.180724481409905
0.1157564369553304,7.1714471684722225
0.12030053494233245,7.165813652822049
0.1250230145991456,7.1621604976467665
0.1299308784200417,7.159634519273217
0.13503140378698744,7.158150748631821
0.14033215376054844,7.153178620746128
0.1458409882943986,7.148781637340657
0.15156607589006035,7.141627894829092
0.15751590570916232,7.136373740077872
0.16369930016117037,7.13253547604761
0.1701254279852591,7.125758784642691
0.1768038178457207,7.120791493603916
0.18374437246107267,7.115018566262587
0.1909573832878098,7.110260222177973
0.19845354578058044,7.104546176523176
0.20624397525140936,7.1027295885222115
0.2143402233514856,7.099423400844147
0.22275429519995574,7.09334902035272
0.23149866718511616,7.08857094311438
0.2405863054644067,7.0844365091178405
0.25003068519063265,7.079440681586753
0.2598458104929252,7.075699818161712
0.27004623524206817,7.0695108050368285
0.2806470846309838,7.066006654555494
0.29166407760237056,7.0609061661880705
0.30311355015675806,7.056837756072026
0.3150124795755332,7.050351687970573
0.3273785095948575,7.045154278742942
0.34022997656780685,7.039683063829232
0.35358593665351795,7.034113095208082
0.3674661940736691,7.0286026613949435
0.3818913304781857,7.023409329472656
0.39688273546371683,7.018207490928711
0.4124626382901351,7.012659588916455
0.4286541408420927,7.008061613132742
0.445481251884499,7.00340094885794
0.4629689226627269,7.004286809618168
0.48114308390032645,7.000652593038626
0.5000306842491099,6.9979538714677485
0.5196597302486197,6.9943444774549075
0.5400593278542373,6.990161768963022
0.5612597255954975,6.986550210666238
0.5832923594286209,6.982560758604605
0.606189899349758,6.979339169038632
0.6299862978380689,6.977103777969513
0.6547168402004738,6.973532860311272
0.6804181968927101,6.970320160777153
0.7071284778943003,6.967460738431655
0.7348872892180394,6.964585214327456
0.7637357916378031,6.962212047971435
0.7937167617217549,6.959611546891222
0.8248746552614585,6.956954150699004
0.8572556731909328,6.9548313119384675
0.8909078300934145,6.952311075076895
0.9258810253973965,6.950128565756644
0.9622271173675137,6.9482268432793575
1.0,6.946447291276522
